Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
HHS Region 8,1 wk ahead,Bin,percent,2.6,2.7,0.00148060408646728
HHS Region 8,1 wk ahead,Bin,percent,2.7,2.8,0.0015793110255651
HHS Region 8,1 wk ahead,Bin,percent,2.8,2.9,0.00148060408646728
HHS Region 8,1 wk ahead,Bin,percent,2.9,3,0.00118448326917382
HHS Region 8,1 wk ahead,Bin,percent,3,3.1,0.00138189714736946
HHS Region 8,1 wk ahead,Bin,percent,3.1,3.2,0.00128319020827164
HHS Region 8,1 wk ahead,Bin,percent,3.2,3.3,0.00069094857368473
HHS Region 8,1 wk ahead,Bin,percent,3.3,3.4,0.000789655512782549
HHS Region 8,1 wk ahead,Bin,percent,3.4,3.5,0.000394827756391274
HHS Region 8,1 wk ahead,Bin,percent,3.5,3.6,0.000789655512782549
HHS Region 8,1 wk ahead,Bin,percent,3.6,3.7,0.000296120817293456
HHS Region 8,1 wk ahead,Bin,percent,3.7,3.8,0.00069094857368473
HHS Region 8,1 wk ahead,Bin,percent,3.8,3.9,0.000296120817293456
HHS Region 8,1 wk ahead,Bin,percent,3.9,4,0.000296120817293456
HHS Region 8,1 wk ahead,Bin,percent,4,4.1,0.00069094857368473
HHS Region 8,1 wk ahead,Bin,percent,4.1,4.2,0.000592241634586912
HHS Region 8,1 wk ahead,Bin,percent,4.2,4.3,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,4.3,4.4,0.000296120817293456
HHS Region 8,1 wk ahead,Bin,percent,4.4,4.5,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,4.5,4.6,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,4.6,4.7,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,4.7,4.8,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,4.8,4.9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,4.9,5,0.000296120817293456
HHS Region 8,1 wk ahead,Bin,percent,5,5.1,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,5.1,5.2,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,5.2,5.3,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,5.3,5.4,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,5.4,5.5,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,5.5,5.6,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,5.6,5.7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,5.7,5.8,0.000296120817293456
HHS Region 8,1 wk ahead,Bin,percent,5.8,5.9,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,5.9,6,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6,6.1,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6.1,6.2,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6.2,6.3,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6.3,6.4,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6.4,6.5,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6.5,6.6,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,6.6,6.7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6.7,6.8,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6.8,6.9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,6.9,7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7,7.1,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.1,7.2,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.2,7.3,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.3,7.4,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.4,7.5,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.5,7.6,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.6,7.7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.7,7.8,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.8,7.9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,7.9,8,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8,8.1,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.1,8.2,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.2,8.3,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.3,8.4,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.4,8.5,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.5,8.6,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.6,8.7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.7,8.8,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.8,8.9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,8.9,9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9,9.1,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9.1,9.2,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9.2,9.3,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9.3,9.4,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,9.4,9.5,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9.5,9.6,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9.6,9.7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9.7,9.8,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9.8,9.9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,9.9,10,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10,10.1,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.1,10.2,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.2,10.3,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.3,10.4,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.4,10.5,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.5,10.6,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.6,10.7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.7,10.8,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.8,10.9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,10.9,11,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11,11.1,0.000197413878195637
HHS Region 8,1 wk ahead,Bin,percent,11.1,11.2,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11.2,11.3,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11.3,11.4,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11.4,11.5,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11.5,11.6,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11.6,11.7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11.7,11.8,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11.8,11.9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,11.9,12,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12,12.1,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.1,12.2,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.2,12.3,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.3,12.4,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.4,12.5,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.5,12.6,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.6,12.7,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.7,12.8,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.8,12.9,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,12.9,13,9.87069390978186e-05
HHS Region 8,1 wk ahead,Bin,percent,13,100,9.87069390978186e-05
HHS Region 8,2 wk ahead,Point,percent,NA,NA,0.5
HHS Region 8,2 wk ahead,Bin,percent,0,0.1,0.00177672490376073
HHS Region 8,2 wk ahead,Bin,percent,0.1,0.2,0.0564603691639522
HHS Region 8,2 wk ahead,Bin,percent,0.2,0.3,0.13078669430461
HHS Region 8,2 wk ahead,Bin,percent,0.3,0.4,0.145592735169282
HHS Region 8,2 wk ahead,Bin,percent,0.4,0.5,0.131181522061001
HHS Region 8,2 wk ahead,Bin,percent,0.5,0.6,0.110354357911361
HHS Region 8,2 wk ahead,Bin,percent,0.6,0.7,0.0876517619188629
HHS Region 8,2 wk ahead,Bin,percent,0.7,0.8,0.0654427006218537
HHS Region 8,2 wk ahead,Bin,percent,0.8,0.9,0.0546836442601915
HHS Region 8,2 wk ahead,Bin,percent,0.9,1,0.0442207087158227
HHS Region 8,2 wk ahead,Bin,percent,1,1.1,0.0321784621458889
HHS Region 8,2 wk ahead,Bin,percent,1.1,1.2,0.0237883723225743
HHS Region 8,2 wk ahead,Bin,percent,1.2,1.3,0.0188530253676833
HHS Region 8,2 wk ahead,Bin,percent,1.3,1.4,0.0151021616819662
HHS Region 8,2 wk ahead,Bin,percent,1.4,1.5,0.0121409535090317
HHS Region 8,2 wk ahead,Bin,percent,1.5,1.6,0.0101668147270753
HHS Region 8,2 wk ahead,Bin,percent,1.6,1.7,0.00769914124962985
HHS Region 8,2 wk ahead,Bin,percent,1.7,1.8,0.00769914124962985
HHS Region 8,2 wk ahead,Bin,percent,1.8,1.9,0.00621853716316257
HHS Region 8,2 wk ahead,Bin,percent,1.9,2,0.00305991511203238
HHS Region 8,2 wk ahead,Bin,percent,2,2.1,0.00365215674661929
HHS Region 8,2 wk ahead,Bin,percent,2.1,2.2,0.00335603592932583
HHS Region 8,2 wk ahead,Bin,percent,2.2,2.3,0.00296120817293456
HHS Region 8,2 wk ahead,Bin,percent,2.3,2.4,0.00217155266015201
HHS Region 8,2 wk ahead,Bin,percent,2.4,2.5,0.00148060408646728
HHS Region 8,2 wk ahead,Bin,percent,2.5,2.6,0.00187543184285855
HHS Region 8,2 wk ahead,Bin,percent,2.6,2.7,0.00118448326917382
HHS Region 8,2 wk ahead,Bin,percent,2.7,2.8,0.00118448326917382
HHS Region 8,2 wk ahead,Bin,percent,2.8,2.9,0.00128319020827164
HHS Region 8,2 wk ahead,Bin,percent,2.9,3,0.000296120817293456
HHS Region 8,2 wk ahead,Bin,percent,3,3.1,0.000888362451880367
HHS Region 8,2 wk ahead,Bin,percent,3.1,3.2,0.00128319020827164
HHS Region 8,2 wk ahead,Bin,percent,3.2,3.3,0.000197413878195637
HHS Region 8,2 wk ahead,Bin,percent,3.3,3.4,0.000493534695489093
HHS Region 8,2 wk ahead,Bin,percent,3.4,3.5,0.000789655512782549
HHS Region 8,2 wk ahead,Bin,percent,3.5,3.6,0.000394827756391274
HHS Region 8,2 wk ahead,Bin,percent,3.6,3.7,0.000197413878195637
HHS Region 8,2 wk ahead,Bin,percent,3.7,3.8,0.000296120817293456
HHS Region 8,2 wk ahead,Bin,percent,3.8,3.9,0.000493534695489093
HHS Region 8,2 wk ahead,Bin,percent,3.9,4,0.000296120817293456
HHS Region 8,2 wk ahead,Bin,percent,4,4.1,0.000197413878195637
HHS Region 8,2 wk ahead,Bin,percent,4.1,4.2,0.000296120817293456
HHS Region 8,2 wk ahead,Bin,percent,4.2,4.3,0.000197413878195637
HHS Region 8,2 wk ahead,Bin,percent,4.3,4.4,0.000296120817293456
HHS Region 8,2 wk ahead,Bin,percent,4.4,4.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,4.5,4.6,0.000197413878195637
HHS Region 8,2 wk ahead,Bin,percent,4.6,4.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,4.7,4.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,4.8,4.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,4.9,5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5,5.1,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.1,5.2,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.2,5.3,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.3,5.4,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.4,5.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.5,5.6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.6,5.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.7,5.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.8,5.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,5.9,6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6,6.1,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6.1,6.2,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6.2,6.3,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6.3,6.4,0.000197413878195637
HHS Region 8,2 wk ahead,Bin,percent,6.4,6.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6.5,6.6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6.6,6.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6.7,6.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6.8,6.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,6.9,7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7,7.1,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7.1,7.2,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7.2,7.3,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7.3,7.4,0.000197413878195637
HHS Region 8,2 wk ahead,Bin,percent,7.4,7.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7.5,7.6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7.6,7.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7.7,7.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7.8,7.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,7.9,8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8,8.1,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8.1,8.2,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8.2,8.3,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8.3,8.4,0.000296120817293456
HHS Region 8,2 wk ahead,Bin,percent,8.4,8.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8.5,8.6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8.6,8.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8.7,8.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8.8,8.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,8.9,9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9,9.1,0.000197413878195637
HHS Region 8,2 wk ahead,Bin,percent,9.1,9.2,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9.2,9.3,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9.3,9.4,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9.4,9.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9.5,9.6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9.6,9.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9.7,9.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9.8,9.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,9.9,10,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10,10.1,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.1,10.2,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.2,10.3,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.3,10.4,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.4,10.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.5,10.6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.6,10.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.7,10.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.8,10.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,10.9,11,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11,11.1,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.1,11.2,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.2,11.3,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.3,11.4,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.4,11.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.5,11.6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.6,11.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.7,11.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.8,11.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,11.9,12,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12,12.1,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.1,12.2,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.2,12.3,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.3,12.4,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.4,12.5,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.5,12.6,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.6,12.7,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.7,12.8,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.8,12.9,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,12.9,13,9.87069390978186e-05
HHS Region 8,2 wk ahead,Bin,percent,13,100,9.87069390978186e-05
HHS Region 8,3 wk ahead,Point,percent,NA,NA,0.4
HHS Region 8,3 wk ahead,Bin,percent,0,0.1,0.00128319020827164
HHS Region 8,3 wk ahead,Bin,percent,0.1,0.2,0.0688974434902774
HHS Region 8,3 wk ahead,Bin,percent,0.2,0.3,0.147369460073043
HHS Region 8,3 wk ahead,Bin,percent,0.3,0.4,0.16335998420689
HHS Region 8,3 wk ahead,Bin,percent,0.4,0.5,0.138683249432435
HHS Region 8,3 wk ahead,Bin,percent,0.5,0.6,0.103938406870003
HHS Region 8,3 wk ahead,Bin,percent,0.6,0.7,0.0789655512782549
HHS Region 8,3 wk ahead,Bin,percent,0.7,0.8,0.063665975718093
HHS Region 8,3 wk ahead,Bin,percent,0.8,0.9,0.0451090711677031
HHS Region 8,3 wk ahead,Bin,percent,0.9,1,0.037015102161682
HHS Region 8,3 wk ahead,Bin,percent,1,1.1,0.0286250123383674
HHS Region 8,3 wk ahead,Bin,percent,1.1,1.2,0.0217155266015201
HHS Region 8,3 wk ahead,Bin,percent,1.2,1.3,0.0171750074030204
HHS Region 8,3 wk ahead,Bin,percent,1.3,1.4,0.0132267298391077
HHS Region 8,3 wk ahead,Bin,percent,1.4,1.5,0.0127331951436186
HHS Region 8,3 wk ahead,Bin,percent,1.5,1.6,0.00740302043233639
HHS Region 8,3 wk ahead,Bin,percent,1.6,1.7,0.00681077879774948
HHS Region 8,3 wk ahead,Bin,percent,1.7,1.8,0.00493534695489093
HHS Region 8,3 wk ahead,Bin,percent,1.8,1.9,0.00503405389398875
HHS Region 8,3 wk ahead,Bin,percent,1.9,2,0.00375086368571711
HHS Region 8,3 wk ahead,Bin,percent,2,2.1,0.00305991511203238
HHS Region 8,3 wk ahead,Bin,percent,2.1,2.2,0.00217155266015201
HHS Region 8,3 wk ahead,Bin,percent,2.2,2.3,0.00227025959924983
HHS Region 8,3 wk ahead,Bin,percent,2.3,2.4,0.00207284572105419
HHS Region 8,3 wk ahead,Bin,percent,2.4,2.5,0.00138189714736946
HHS Region 8,3 wk ahead,Bin,percent,2.5,2.6,0.000987069390978186
HHS Region 8,3 wk ahead,Bin,percent,2.6,2.7,0.00118448326917382
HHS Region 8,3 wk ahead,Bin,percent,2.7,2.8,0.000987069390978186
HHS Region 8,3 wk ahead,Bin,percent,2.8,2.9,0.00069094857368473
HHS Region 8,3 wk ahead,Bin,percent,2.9,3,0.000394827756391274
HHS Region 8,3 wk ahead,Bin,percent,3,3.1,0.000592241634586912
HHS Region 8,3 wk ahead,Bin,percent,3.1,3.2,0.000789655512782549
HHS Region 8,3 wk ahead,Bin,percent,3.2,3.3,0.000493534695489093
HHS Region 8,3 wk ahead,Bin,percent,3.3,3.4,0.000592241634586912
HHS Region 8,3 wk ahead,Bin,percent,3.4,3.5,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,3.5,3.6,0.000296120817293456
HHS Region 8,3 wk ahead,Bin,percent,3.6,3.7,0.000296120817293456
HHS Region 8,3 wk ahead,Bin,percent,3.7,3.8,0.000394827756391274
HHS Region 8,3 wk ahead,Bin,percent,3.8,3.9,0.000394827756391274
HHS Region 8,3 wk ahead,Bin,percent,3.9,4,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,4,4.1,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,4.1,4.2,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,4.2,4.3,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,4.3,4.4,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,4.4,4.5,0.000296120817293456
HHS Region 8,3 wk ahead,Bin,percent,4.5,4.6,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,4.6,4.7,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,4.7,4.8,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,4.8,4.9,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,4.9,5,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,5,5.1,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,5.1,5.2,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,5.2,5.3,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,5.3,5.4,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,5.4,5.5,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,5.5,5.6,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,5.6,5.7,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,5.7,5.8,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,5.8,5.9,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,5.9,6,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,6,6.1,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,6.1,6.2,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,6.2,6.3,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,6.3,6.4,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,6.4,6.5,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,6.5,6.6,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,6.6,6.7,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,6.7,6.8,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,6.8,6.9,0.000296120817293456
HHS Region 8,3 wk ahead,Bin,percent,6.9,7,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7,7.1,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7.1,7.2,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7.2,7.3,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7.3,7.4,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7.4,7.5,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7.5,7.6,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7.6,7.7,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7.7,7.8,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,7.8,7.9,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,7.9,8,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8,8.1,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8.1,8.2,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8.2,8.3,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8.3,8.4,0.000197413878195637
HHS Region 8,3 wk ahead,Bin,percent,8.4,8.5,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8.5,8.6,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8.6,8.7,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8.7,8.8,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8.8,8.9,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,8.9,9,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9,9.1,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.1,9.2,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.2,9.3,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.3,9.4,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.4,9.5,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.5,9.6,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.6,9.7,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.7,9.8,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.8,9.9,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,9.9,10,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,10,10.1,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,10.1,10.2,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,10.2,10.3,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,10.3,10.4,9.87069390978186e-05
HHS Region 8,3 wk ahead,Bin,percent,10.4,10.5,9.87069390978186e-05
